% Model:              AC -220722 - Compressor.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 22 2022, 20:34
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Global
% freq (Hz)               2DX, |Z<sub>ac</sub>|
541.688979392785          7726603.321525191
543.250331492433          7704300.603178243
544.8161839981667         7682061.700439772
546.386549881854          7659886.428791829
547.9614421527547         7637774.604377869
549.5408738576248         7615726.04417542
551.1248580808259         7593740.565332812
552.7134079444351         7571817.985664663
554.3065366083505         7549958.123405977
555.9042572704037         7528160.797258323
557.5065831664657         7506425.827049693
559.1135275705602         7484753.032331043
560.72510379497           7463142.233241587
562.341325190349          7441593.251022162
563.962205145834          7420105.907049587
565.5877570891539         7398680.023016866
567.2179944867406         7377315.42150281
568.8529308438414         7356011.925451866
570.4925797046321         7334769.358150958
572.1369546523267         7313587.543599948
573.7860693092911         7292466.306382286
575.4399373371566         7271405.471213867
577.0985724369333         7250404.863661263
578.7619883491209         7229464.309698844
580.4301988538248         7208583.635459007
582.1032177708715         7187762.668355204
583.7810589599193         7167001.23536912
585.4637363205773         7146299.16467156
587.1512637925164         7125656.284543576
588.843655355589          7105072.423811877
590.5409250299413         7084547.412216838
592.2430868761305         7064081.079242284
593.9501549952438         7043673.25530632
595.6621435290103         7023323.77144337
597.3790666599235         7003032.458753739
599.1009386113537         6982799.149224197
600.8277736476707         6962623.674904096
602.5595860743581         6942505.868782866
604.2963902381329         6922445.563938301
606.038200527066          6902442.594116034
607.7850313707005         6882496.793652624
609.5368972401693         6862607.996930356
611.2938126483169         6842776.039328142
613.0557921498208         6823000.756297837
614.8228503413089         6803281.983965473
616.5950018614822         6783619.558840723
618.372261391237          6764013.318009654
620.1546436537853         6744463.098795794
621.9421634147765         6724968.739135878
623.7348354824192         6705530.07756946
625.5326747076073         6686146.952796976
627.3356959840379         6666819.204206174
629.14391424834           6647546.6715321895
630.957344480193          6628329.1949286
632.7760017024558         6609166.61529272
634.5999009812872         6590058.773454839
636.429057426272          6571005.51125
638.263486190549          6552006.67059267
640.1032024709307         6533062.093928852
641.948221508036          6514171.624410571
643.7985585864097         6495335.105106234
645.6542290346556         6476552.3800243735
647.5152482255579         6457823.293539823
649.3816315762114         6439147.690059548
651.2533945481495         6420525.415001769
653.1305526474723         6401956.313897906
655.0131214249725         6383440.232709272
656.9011164762662         6364977.01787231
658.794553441924          6346566.516510052
660.6934480075964         6328208.575786275
662.5978159041462         6309903.043622942
664.5076729077792         6291649.768071693
666.4230348401749         6273448.597851461
668.3439175686149         6255299.382065336
670.2703370061167         6237201.9700777745
672.2023091115669         6219156.21208754
674.1398498898492         6201161.958184605
676.0829753919819         6183219.059313678
678.0317017152456         6165327.366579963
679.9860450033224         6147486.731719773
681.9460214464241         6129697.006713103
683.9116472814293         6111958.0440329015
685.882938792019          6094269.69661497
687.8599123088075         6076631.817699989
689.8425842094827         6059044.261022242
691.8309709189363         6041506.880873994
693.8250889094057         6024019.531588191
695.8249547006056         6006582.068352572
697.8305848598663         5989194.346301471
699.841996002273          5971856.2214270625
701.8592047908021         5954567.549847237
703.8822279364571         5937328.188111224
705.9110821984092         5920137.993403649
707.945784384138          5902996.8229840305
709.9863513495665         5885904.534850516
712.0327999992026         5868860.987013287
714.085147286281          5851866.03828568
716.143410212902          5834919.54759123
718.2076058301709         5818021.37443979
720.2777512383407         5801171.378551731
722.353863586956          5784369.420280624
724.4359600749899         5767615.360165637
726.5240579509924         5750909.059250335
728.6181745132274         5734250.379047027
730.7183271098219         5717639.181220185
732.8245331389045         5701075.328001412
734.9368100487516         5684558.682038017
737.0551753379347         5668089.106252927
739.1796465554595         5651666.464036477
741.3102413009177         5635290.619062529
743.4469772246266         5618961.435653696
745.5898720277816         5602678.778083064
747.7389434625969         5586442.5115171205
749.8942093324558         5570252.501127572
752.0556874920588         5554108.612551389
754.2233958475707         5538010.711817838
756.3973523567668         5521958.665489414
758.5775750291835         5505952.340321713
760.7640819262703         5489991.6034301
762.9568911615336         5474076.322375071
765.1560209006901         5458206.365164382
767.3614893618186         5442381.600099824
769.573314815509          5426601.895864446
771.7915155850127         5410867.121485421
774.0161100463954         5395177.146345817
776.247116628692          5379531.840284432
778.4845538140535         5363931.073544864
780.728440137907          5348374.716527496
782.978794189102          5332862.640132538
785.2356346100718         5317394.715678825
787.4989800969814         5301970.814761116
789.7688493998855         5286590.809349171
792.0452613228858         5271254.571789123
794.3282347242813         5255961.974768989
796.617788516731          5240712.891464986
798.9139416674041         5225507.1951547135
801.2167131981433         5210344.759674374
803.5261221856177         5195225.459220439
805.8421877614818         5180149.168141348
808.1649291125368         5165115.761411957
810.4943654808874         5150125.114215052
812.8305161640995         5135177.102010281
815.1734005153622         5120271.600751003
817.5230379436501         5105408.486736424
819.8794479138794         5090587.636540786
822.2426499470712         5075808.927031456
824.6126636205156         5061072.235571599
826.9895085679318         5046377.43982877
829.3732044796288         5031724.417751324
831.7637711026708         5017113.047588491
834.1612282410431         5002543.208105442
836.5655957558099         4988014.778292177
838.9768935652859         4973527.637505652
841.3951416451947         4959081.66536053
843.8203600288408         4944676.7420034455
846.2525688072697         4930312.747781315
848.6917881294366         4915989.563317348
851.1380382023768         4901707.069667612
853.5913392913657         4887465.14825943
856.0517117200949         4873263.680704452
858.5191758708328         4859102.549142409
860.9937521846008         4844981.635884351
863.4754611613363         4830900.823655385
865.9643233600654         4816859.995402774
868.4603593990746         4802859.034595662
870.9635899560806         4788897.824881732
873.4740357683985         4774976.25023205
875.991717633117          4761094.19498976
878.516656407272          4747251.54382688
