Freq.	I(V1)	I(V1)/(2*pi*freq)	I(V2)	I(V2)/(2*pi*freq)
1.54525443953831e+003	(-4.79265050157780e+001dB,9.00002358790214e+001°)	(-1.27670102382940e+002dB,9.00002358790214e+001°)	(-1.01908186650370e+002dB,-8.99997892992286e+001°)	(-1.81651784017532e+002dB,-8.99997892992286e+001°)
1.54881661891238e+003	(-4.79492457846265e+001dB,9.00002352956878e+001°)	(-1.27712843151788e+002dB,9.00002352956878e+001°)	(-1.01925665769963e+002dB,-8.99997899506238e+001°)	(-1.81689263137125e+002dB,-8.99997899506238e+001°)
1.55238700995798e+003	(-4.79719800253173e+001dB,9.00002347141813e+001°)	(-1.27755577392479e+002dB,9.00002347141813e+001°)	(-1.01943108045208e+002dB,-8.99997906004293e+001°)	(-1.81726705412370e+002dB,-8.99997906004293e+001°)
1.55596563160497e+003	(-4.79947078189156e+001dB,9.00002341344948e+001°)	(-1.27798305186077e+002dB,9.00002341344948e+001°)	(-1.01960513349985e+002dB,-8.99997912486535e+001°)	(-1.81764110717146e+002dB,-8.99997912486535e+001°)
1.55955250282685e+003	(-4.80174292464755e+001dB,9.00002335566214e+001°)	(-1.27841026613637e+002dB,9.00002335566214e+001°)	(-1.01977881556390e+002dB,-8.99997918953046e+001°)	(-1.81801478923552e+002dB,-8.99997918953046e+001°)
1.56314764264085e+003	(-4.80401443890451e+001dB,9.00002329805542e+001°)	(-1.27883741756207e+002dB,9.00002329805542e+001°)	(-1.01995212534730e+002dB,-8.99997925403907e+001°)	(-1.81838809901892e+002dB,-8.99997925403907e+001°)
1.56675107010805e+003	(-4.80628533276719e+001dB,9.00002324062863e+001°)	(-1.27926450694834e+002dB,9.00002324062863e+001°)	(-1.02012506153500e+002dB,-8.99997931839201e+001°)	(-1.81876103520662e+002dB,-8.99997931839201e+001°)
1.57036280433345e+003	(-4.80855561434085e+001dB,9.00002318338109e+001°)	(-1.27969153510570e+002dB,9.00002318338109e+001°)	(-1.02029762279374e+002dB,-8.99997938259008e+001°)	(-1.81913359646536e+002dB,-8.99997938259008e+001°)
1.57398286446612e+003	(-4.81082529173170e+001dB,9.00002312631212e+001°)	(-1.28011850284479e+002dB,9.00002312631212e+001°)	(-1.02046980777187e+002dB,-8.99997944663409e+001°)	(-1.81950578144349e+002dB,-8.99997944663409e+001°)
1.57761126969925e+003	(-4.81309437304758e+001dB,9.00002306942104e+001°)	(-1.28054541097638e+002dB,9.00002306942104e+001°)	(-1.02064161509926e+002dB,-8.99997951052485e+001°)	(-1.81987758877087e+002dB,-8.99997951052485e+001°)
1.58124803927028e+003	(-4.81536286639837e+001dB,9.00002301270720e+001°)	(-1.28097226031145e+002dB,9.00002301270720e+001°)	(-1.02081304338707e+002dB,-8.99997957426315e+001°)	(-1.82024901705869e+002dB,-8.99997957426315e+001°)
1.58489319246101e+003	(-4.81763077989660e+001dB,9.00002295616992e+001°)	(-1.28139905166128e+002dB,9.00002295616992e+001°)	(-1.02098409122768e+002dB,-8.99997963784980e+001°)	(-1.82062006489930e+002dB,-8.99997963784980e+001°)
1.58854674859768e+003	(-4.81989812165806e+001dB,9.00002289980855e+001°)	(-1.28182578583742e+002dB,9.00002289980855e+001°)	(-1.02115475719448e+002dB,-8.99997970128560e+001°)	(-1.82099073086610e+002dB,-8.99997970128560e+001°)
1.59220872705107e+003	(-4.82216489980225e+001dB,9.00002284362243e+001°)	(-1.28225246365184e+002dB,9.00002284362243e+001°)	(-1.02132503984174e+002dB,-8.99997976457133e+001°)	(-1.82136101351336e+002dB,-8.99997976457133e+001°)
1.59587914723663e+003	(-4.82443112245300e+001dB,9.00002278761092e+001°)	(-1.28267908591692e+002dB,9.00002278761092e+001°)	(-1.02149493770445e+002dB,-8.99997982770777e+001°)	(-1.82173091137607e+002dB,-8.99997982770777e+001°)
1.59955802861456e+003	(-4.82669679773903e+001dB,9.00002273177335e+001°)	(-1.28310565344552e+002dB,9.00002273177335e+001°)	(-1.02166444929816e+002dB,-8.99997989069573e+001°)	(-1.82210042296977e+002dB,-8.99997989069573e+001°)
1.60324539068994e+003	(-4.82896193379455e+001dB,9.00002267610910e+001°)	(-1.28353216705107e+002dB,9.00002267610910e+001°)	(-1.02183357311878e+002dB,-8.99997995353597e+001°)	(-1.82246954679040e+002dB,-8.99997995353597e+001°)
1.60694125301277e+003	(-4.83122653875978e+001dB,9.00002262061752e+001°)	(-1.28395862754760e+002dB,9.00002262061752e+001°)	(-1.02200230764249e+002dB,-8.99998001622928e+001°)	(-1.82283828131410e+002dB,-8.99998001622928e+001°)
1.61064563517817e+003	(-4.83349062078158e+001dB,9.00002256529799e+001°)	(-1.28438503574978e+002dB,9.00002256529799e+001°)	(-1.02217065132549e+002dB,-8.99998007877643e+001°)	(-1.82320662499711e+002dB,-8.99998007877643e+001°)
1.61435855682638e+003	(-4.83575418801401e+001dB,9.00002251014986e+001°)	(-1.28481139247302e+002dB,9.00002251014986e+001°)	(-1.02233860260390e+002dB,-8.99998014117820e+001°)	(-1.82357457627552e+002dB,-8.99998014117820e+001°)
1.61808003764296e+003	(-4.83801724861893e+001dB,9.00002245517252e+001°)	(-1.28523769853351e+002dB,9.00002245517252e+001°)	(-1.02250615989354e+002dB,-8.99998020343535e+001°)	(-1.82394213356516e+002dB,-8.99998020343535e+001°)
1.62181009735882e+003	(-4.84027981076662e+001dB,9.00002240036535e+001°)	(-1.28566395474828e+002dB,9.00002240036535e+001°)	(-1.02267332158976e+002dB,-8.99998026554864e+001°)	(-1.82430929526138e+002dB,-8.99998026554864e+001°)
1.62554875575038e+003	(-4.84254188263633e+001dB,9.00002234572773e+001°)	(-1.28609016193525e+002dB,9.00002234572773e+001°)	(-1.02284008606728e+002dB,-8.99998032751886e+001°)	(-1.82467605973890e+002dB,-8.99998032751886e+001°)
1.62929603263962e+003	(-4.84480347241696e+001dB,9.00002229125905e+001°)	(-1.28651632091331e+002dB,9.00002229125905e+001°)	(-1.02300645168000e+002dB,-8.99998038934674e+001°)	(-1.82504242535161e+002dB,-8.99998038934674e+001°)
1.63305194789423e+003	(-4.84706458830762e+001dB,9.00002223695870e+001°)	(-1.28694243250238e+002dB,9.00002223695870e+001°)	(-1.02317241676080e+002dB,-8.99998045103306e+001°)	(-1.82540839043242e+002dB,-8.99998045103306e+001°)
1.63681652142770e+003	(-4.84932523851826e+001dB,9.00002218282607e+001°)	(-1.28736849752344e+002dB,9.00002218282607e+001°)	(-1.02333797962139e+002dB,-8.99998051257857e+001°)	(-1.82577395329300e+002dB,-8.99998051257857e+001°)
1.64058977319943e+003	(-4.85158543127033e+001dB,9.00002212886056e+001°)	(-1.28779451679865e+002dB,9.00002212886056e+001°)	(-1.02350313855207e+002dB,-8.99998057398401e+001°)	(-1.82613911222369e+002dB,-8.99998057398401e+001°)
1.64437172321482e+003	(-4.85384517479737e+001dB,9.00002207506159e+001°)	(-1.28822049115135e+002dB,9.00002207506159e+001°)	(-1.02366789182159e+002dB,-8.99998063525014e+001°)	(-1.82650386549321e+002dB,-8.99998063525014e+001°)
1.64816239152540e+003	(-4.85610447734567e+001dB,9.00002202142855e+001°)	(-1.28864642140618e+002dB,9.00002202142855e+001°)	(-1.02383223767691e+002dB,-8.99998069637771e+001°)	(-1.82686821134853e+002dB,-8.99998069637771e+001°)
1.65196179822891e+003	(-4.85836334717494e+001dB,9.00002196796086e+001°)	(-1.28907230838911e+002dB,9.00002196796086e+001°)	(-1.02399617434304e+002dB,-8.99998075736745e+001°)	(-1.82723214801466e+002dB,-8.99998075736745e+001°)
1.65576996346942e+003	(-4.86062179255890e+001dB,9.00002191465794e+001°)	(-1.28949815292751e+002dB,9.00002191465794e+001°)	(-1.02415970002280e+002dB,-8.99998081822011e+001°)	(-1.82759567369441e+002dB,-8.99998081822011e+001°)
1.65958690743745e+003	(-4.86287982178601e+001dB,9.00002186151921e+001°)	(-1.28992395585022e+002dB,9.00002186151921e+001°)	(-1.02432281289663e+002dB,-8.99998087893643e+001°)	(-1.82795878656825e+002dB,-8.99998087893643e+001°)
1.66341265037006e+003	(-4.86513744316009e+001dB,9.00002180854408e+001°)	(-1.29034971798763e+002dB,9.00002180854408e+001°)	(-1.02448551112242e+002dB,-8.99998093951714e+001°)	(-1.82832148479404e+002dB,-8.99998093951714e+001°)
1.66724721255095e+003	(-4.86739466500102e+001dB,9.00002175573200e+001°)	(-1.29077544017172e+002dB,9.00002175573200e+001°)	(-1.02464779283523e+002dB,-8.99998099996298e+001°)	(-1.82868376650685e+002dB,-8.99998099996298e+001°)
1.67109061431060e+003	(-4.86965149564538e+001dB,9.00002170308239e+001°)	(-1.29120112323616e+002dB,9.00002170308239e+001°)	(-1.02480965614713e+002dB,-8.99998106027467e+001°)	(-1.82904562981875e+002dB,-8.99998106027467e+001°)
1.67494287602633e+003	(-4.87190794344722e+001dB,9.00002165059468e+001°)	(-1.29162676801634e+002dB,9.00002165059468e+001°)	(-1.02497109914695e+002dB,-8.99998112045295e+001°)	(-1.82940707281857e+002dB,-8.99998112045295e+001°)
1.67880401812245e+003	(-4.87416401677865e+001dB,9.00002159826832e+001°)	(-1.29205237534948e+002dB,9.00002159826832e+001°)	(-1.02513211990010e+002dB,-8.99998118049854e+001°)	(-1.82976809357171e+002dB,-8.99998118049854e+001°)
1.68267406107036e+003	(-4.87641972403064e+001dB,9.00002154610275e+001°)	(-1.29247794607468e+002dB,9.00002154610275e+001°)	(-1.02529271644828e+002dB,-8.99998124041216e+001°)	(-1.83012869011989e+002dB,-8.99998124041216e+001°)
1.68655302538863e+003	(-4.87867507361369e+001dB,9.00002149409741e+001°)	(-1.29290348103299e+002dB,9.00002149409741e+001°)	(-1.02545288680932e+002dB,-8.99998130019454e+001°)	(-1.83048886048094e+002dB,-8.99998130019454e+001°)
1.69044093164315e+003	(-4.88093007395851e+001dB,9.00002144225177e+001°)	(-1.29332898106747e+002dB,9.00002144225177e+001°)	(-1.02561262897692e+002dB,-8.99998135984639e+001°)	(-1.83084860264853e+002dB,-8.99998135984639e+001°)
1.69433780044722e+003	(-4.88318473351684e+001dB,9.00002139056528e+001°)	(-1.29375444702330e+002dB,9.00002139056528e+001°)	(-1.02577194092040e+002dB,-8.99998141936843e+001°)	(-1.83120791459201e+002dB,-8.99998141936843e+001°)
1.69824365246163e+003	(-4.88543906076211e+001dB,9.00002133903738e+001°)	(-1.29417987974783e+002dB,9.00002133903738e+001°)	(-1.02593082058449e+002dB,-8.99998147876137e+001°)	(-1.83156679425611e+002dB,-8.99998147876137e+001°)
1.70215850839484e+003	(-4.88769306419023e+001dB,9.00002128766756e+001°)	(-1.29460528009064e+002dB,9.00002128766756e+001°)	(-1.02608926588908e+002dB,-8.99998153802592e+001°)	(-1.83192523956070e+002dB,-8.99998153802592e+001°)
1.70608238900301e+003	(-4.88994675232031e+001dB,9.00002123645527e+001°)	(-1.29503064890365e+002dB,9.00002123645527e+001°)	(-1.02624727472896e+002dB,-8.99998159716280e+001°)	(-1.83228324840058e+002dB,-8.99998159716280e+001°)
1.71001531509017e+003	(-4.89220013369547e+001dB,9.00002118539998e+001°)	(-1.29545598704116e+002dB,9.00002118539998e+001°)	(-1.02640484497359e+002dB,-8.99998165617271e+001°)	(-1.83264081864521e+002dB,-8.99998165617271e+001°)
1.71395730750831e+003	(-4.89445321688355e+001dB,9.00002113450118e+001°)	(-1.29588129535997e+002dB,9.00002113450118e+001°)	(-1.02656197446683e+002dB,-8.99998171505636e+001°)	(-1.83299794813845e+002dB,-8.99998171505636e+001°)
1.71790838715747e+003	(-4.89670601047798e+001dB,9.00002108375833e+001°)	(-1.29630657471942e+002dB,9.00002108375833e+001°)	(-1.02671866102671e+002dB,-8.99998177381445e+001°)	(-1.83335463469832e+002dB,-8.99998177381445e+001°)
1.72186857498589e+003	(-4.89895852309849e+001dB,9.00002103317092e+001°)	(-1.29673182598147e+002dB,9.00002103317092e+001°)	(-1.02687490244513e+002dB,-8.99998183244767e+001°)	(-1.83371087611674e+002dB,-8.99998183244767e+001°)
1.72583789199009e+003	(-4.90121076339193e+001dB,9.00002098273844e+001°)	(-1.29715705001081e+002dB,9.00002098273844e+001°)	(-1.02703069648763e+002dB,-8.99998189095674e+001°)	(-1.83406667015924e+002dB,-8.99998189095674e+001°)
1.72981635921499e+003	(-4.90346274003315e+001dB,9.00002093246037e+001°)	(-1.29758224767493e+002dB,9.00002093246037e+001°)	(-1.02718604089310e+002dB,-8.99998194934234e+001°)	(-1.83442201456472e+002dB,-8.99998194934234e+001°)
1.73380399775402e+003	(-4.90571446172573e+001dB,9.00002088233621e+001°)	(-1.29800741984419e+002dB,9.00002088233621e+001°)	(-1.02734093337353e+002dB,-8.99998200760517e+001°)	(-1.83477690704515e+002dB,-8.99998200760517e+001°)
1.73780082874926e+003	(-4.90796593720289e+001dB,9.00002083236545e+001°)	(-1.29843256739191e+002dB,9.00002083236545e+001°)	(-1.02749537161370e+002dB,-8.99998206574592e+001°)	(-1.83513134528532e+002dB,-8.99998206574592e+001°)
1.74180687339150e+003	(-4.91021717522825e+001dB,9.00002078254760e+001°)	(-1.29885769119444e+002dB,9.00002078254760e+001°)	(-1.02764935327093e+002dB,-8.99998212376529e+001°)	(-1.83548532694255e+002dB,-8.99998212376529e+001°)
1.74582215292039e+003	(-4.91246818459680e+001dB,9.00002073288215e+001°)	(-1.29928279213130e+002dB,9.00002073288215e+001°)	(-1.02780287597477e+002dB,-8.99998218166396e+001°)	(-1.83583884964639e+002dB,-8.99998218166396e+001°)
1.74984668862454e+003	(-4.91471897413567e+001dB,9.00002068336862e+001°)	(-1.29970787108518e+002dB,9.00002068336862e+001°)	(-1.02795593732673e+002dB,-8.99998223944261e+001°)	(-1.83619191099835e+002dB,-8.99998223944261e+001°)
1.75388050184164e+003	(-4.91696955270507e+001dB,9.00002063400651e+001°)	(-1.30013292894212e+002dB,9.00002063400651e+001°)	(-1.02810853489997e+002dB,-8.99998229710195e+001°)	(-1.83654450857159e+002dB,-8.99998229710195e+001°)
1.75792361395857e+003	(-4.91921992919913e+001dB,9.00002058479535e+001°)	(-1.30055796659153e+002dB,9.00002058479535e+001°)	(-1.02826066623901e+002dB,-8.99998235464264e+001°)	(-1.83689663991062e+002dB,-8.99998235464264e+001°)
1.76197604641151e+003	(-4.92147011254685e+001dB,9.00002053573465e+001°)	(-1.30098298492630e+002dB,9.00002053573465e+001°)	(-1.02841232885941e+002dB,-8.99998241206537e+001°)	(-1.83724830253103e+002dB,-8.99998241206537e+001°)
1.76603782068605e+003	(-4.92372011171300e+001dB,9.00002048682393e+001°)	(-1.30140798484292e+002dB,9.00002048682393e+001°)	(-1.02856352024751e+002dB,-8.99998246937082e+001°)	(-1.83759949391913e+002dB,-8.99998246937082e+001°)
1.77010895831730e+003	(-4.92596993569901e+001dB,9.00002043806272e+001°)	(-1.30183296724152e+002dB,9.00002043806272e+001°)	(-1.02871423786004e+002dB,-8.99998252655968e+001°)	(-1.83795021153166e+002dB,-8.99998252655968e+001°)
1.77418948089005e+003	(-4.92821959354402e+001dB,9.00002038945054e+001°)	(-1.30225793302602e+002dB,9.00002038945054e+001°)	(-1.02886447912387e+002dB,-8.99998258363261e+001°)	(-1.83830045279549e+002dB,-8.99998258363261e+001°)
1.77827941003880e+003	(-4.93046909432567e+001dB,9.00002034098694e+001°)	(-1.30268288310418e+002dB,9.00002034098694e+001°)	(-1.02901424143565e+002dB,-8.99998264059028e+001°)	(-1.83865021510727e+002dB,-8.99998264059028e+001°)
1.78237876744797e+003	(-4.93271844716124e+001dB,9.00002029267144e+001°)	(-1.30310781838774e+002dB,9.00002029267144e+001°)	(-1.02916352216149e+002dB,-8.99998269743338e+001°)	(-1.83899949583311e+002dB,-8.99998269743338e+001°)
1.78648757485193e+003	(-4.93496766120851e+001dB,9.00002024450358e+001°)	(-1.30353273979247e+002dB,9.00002024450358e+001°)	(-1.02931231863663e+002dB,-8.99998275416258e+001°)	(-1.83934829230825e+002dB,-8.99998275416258e+001°)
1.79060585403517e+003	(-4.93721674566682e+001dB,9.00002019648292e+001°)	(-1.30395764823830e+002dB,9.00002019648292e+001°)	(-1.02946062816511e+002dB,-8.99998281077855e+001°)	(-1.83969660183673e+002dB,-8.99998281077855e+001°)
1.79473362683241e+003	(-4.93946570977806e+001dB,9.00002014860899e+001°)	(-1.30438254464942e+002dB,9.00002014860899e+001°)	(-1.02960844801941e+002dB,-8.99998286728195e+001°)	(-1.84004442169103e+002dB,-8.99998286728195e+001°)
1.79887091512867e+003	(-4.94171456282769e+001dB,9.00002010088135e+001°)	(-1.30480742995439e+002dB,9.00002010088135e+001°)	(-1.02975577544010e+002dB,-8.99998292367345e+001°)	(-1.84039174911172e+002dB,-8.99998292367345e+001°)
1.80301774085945e+003	(-4.94396331414579e+001dB,9.00002005329955e+001°)	(-1.30523230508620e+002dB,9.00002005329955e+001°)	(-1.02990260763550e+002dB,-8.99998297995372e+001°)	(-1.84073858130712e+002dB,-8.99998297995372e+001°)
1.80717412601080e+003	(-4.94621197310811e+001dB,9.00002000586314e+001°)	(-1.30565717098243e+002dB,9.00002000586314e+001°)	(-1.03004894178131e+002dB,-8.99998303612343e+001°)	(-1.84108491545293e+002dB,-8.99998303612343e+001°)
1.81134009261948e+003	(-4.94846054913718e+001dB,9.00001995857170e+001°)	(-1.30608202858533e+002dB,9.00001995857170e+001°)	(-1.03019477502025e+002dB,-8.99998309218323e+001°)	(-1.84143074869187e+002dB,-8.99998309218323e+001°)
1.81551566277301e+003	(-4.95070905170332e+001dB,9.00001991142478e+001°)	(-1.30650687884195e+002dB,9.00001991142478e+001°)	(-1.03034010446169e+002dB,-8.99998314813379e+001°)	(-1.84177607813330e+002dB,-8.99998314813379e+001°)
1.81970085860986e+003	(-4.95295749032585e+001dB,9.00001986442195e+001°)	(-1.30693172270420e+002dB,9.00001986442195e+001°)	(-1.03048492718124e+002dB,-8.99998320397578e+001°)	(-1.84212090085286e+002dB,-8.99998320397578e+001°)
1.82389570231951e+003	(-4.95520587457409e+001dB,9.00001981756279e+001°)	(-1.30735656112903e+002dB,9.00001981756279e+001°)	(-1.03062924022044e+002dB,-8.99998325970984e+001°)	(-1.84246521389205e+002dB,-8.99998325970984e+001°)
1.82810021614262e+003	(-4.95745421406861e+001dB,9.00001977084686e+001°)	(-1.30778139507848e+002dB,9.00001977084686e+001°)	(-1.03077304058627e+002dB,-8.99998331533664e+001°)	(-1.84280901425789e+002dB,-8.99998331533664e+001°)
1.83231442237109e+003	(-4.95970251848235e+001dB,9.00001972427375e+001°)	(-1.30820622551985e+002dB,9.00001972427375e+001°)	(-1.03091632525086e+002dB,-8.99998337085684e+001°)	(-1.84315229892248e+002dB,-8.99998337085684e+001°)
1.83653834334822e+003	(-4.96195079754173e+001dB,9.00001967784304e+001°)	(-1.30863105342579e+002dB,9.00001967784304e+001°)	(-1.03105909115100e+002dB,-8.99998342627108e+001°)	(-1.84349506482262e+002dB,-8.99998342627108e+001°)
1.84077200146883e+003	(-4.96419906102798e+001dB,9.00001963155432e+001°)	(-1.30905587977441e+002dB,9.00001963155432e+001°)	(-1.03120133518778e+002dB,-8.99998348158004e+001°)	(-1.84383730885940e+002dB,-8.99998348158004e+001°)
1.84501541917935e+003	(-4.96644731877820e+001dB,9.00001958540716e+001°)	(-1.30948070554944e+002dB,9.00001958540716e+001°)	(-1.03134305422617e+002dB,-8.99998353678435e+001°)	(-1.84417902789779e+002dB,-8.99998353678435e+001°)
1.84926861897795e+003	(-4.96869558068673e+001dB,9.00001953940117e+001°)	(-1.30990553174029e+002dB,9.00001953940117e+001°)	(-1.03148424509458e+002dB,-8.99998359188468e+001°)	(-1.84452021876620e+002dB,-8.99998359188468e+001°)
1.85353162341468e+003	(-4.97094385670629e+001dB,9.00001949353595e+001°)	(-1.31033035934225e+002dB,9.00001949353595e+001°)	(-1.03162490458444e+002dB,-8.99998364688167e+001°)	(-1.84486087825606e+002dB,-8.99998364688167e+001°)
1.85780445509157e+003	(-4.97319215684934e+001dB,9.00001944781108e+001°)	(-1.31075518935655e+002dB,9.00001944781108e+001°)	(-1.03176502944979e+002dB,-8.99998370177597e+001°)	(-1.84520100312140e+002dB,-8.99998370177597e+001°)
1.86208713666274e+003	(-4.97544049118930e+001dB,9.00001940222618e+001°)	(-1.31118002279055e+002dB,9.00001940222618e+001°)	(-1.03190461640678e+002dB,-8.99998375656824e+001°)	(-1.84554059007839e+002dB,-8.99998375656824e+001°)
1.86637969083454e+003	(-4.97768886986192e+001dB,9.00001935678084e+001°)	(-1.31160486065781e+002dB,9.00001935678084e+001°)	(-1.03204366213328e+002dB,-8.99998381125913e+001°)	(-1.84587963580489e+002dB,-8.99998381125913e+001°)
1.87068214036567e+003	(-4.97993730306659e+001dB,9.00001931147469e+001°)	(-1.31202970397828e+002dB,9.00001931147469e+001°)	(-1.03218216326839e+002dB,-8.99998386584928e+001°)	(-1.84621813694000e+002dB,-8.99998386584928e+001°)
1.87499450806729e+003	(-4.98218580106769e+001dB,9.00001926630733e+001°)	(-1.31245455377839e+002dB,9.00001926630733e+001°)	(-1.03232011641199e+002dB,-8.99998392033934e+001°)	(-1.84655609008360e+002dB,-8.99998392033934e+001°)
1.87931681680314e+003	(-4.98443437419600e+001dB,9.00001922127837e+001°)	(-1.31287941109122e+002dB,9.00001922127837e+001°)	(-1.03245751812425e+002dB,-8.99998397472995e+001°)	(-1.84689349179587e+002dB,-8.99998397472995e+001°)
1.88364908948967e+003	(-4.98668303285009e+001dB,9.00001917638745e+001°)	(-1.31330427695663e+002dB,9.00001917638745e+001°)	(-1.03259436492518e+002dB,-8.99998402902177e+001°)	(-1.84723033859680e+002dB,-8.99998402902177e+001°)
