% Model:              AC -220722 - Compressor.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 22 2022, 20:34
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Global
% freq (Hz)               2DX, |Z<sub>ac</sub>|
357.8903595427346         161551.48904302935
358.92193464500536        162027.37449272635
359.9564831360895         162504.721676092
360.9940135864167         162983.53560639024
362.03453459111824        163463.82131875228
363.0780547701014         163945.58387041406
364.1245827681181         164428.82833990912
365.1741272548377         164913.55982823556
366.2266969249197         165399.7834587126
367.2823004980846         165887.50437645437
368.34094671918604        166376.72774982764
369.4026443582834         166867.45876883296
370.46740221071576        167359.70264695995
371.53522909717276        167853.46462051786
372.6061338637685         168348.74994847082
373.6801253821156         168845.56391330773
374.7572125493981         169343.91182018994
375.8374042884443         169843.79899860098
376.92070954780155        170345.23080092334
378.0071373018112         170848.21260360285
379.0966965506808         171352.74980679498
380.1893963205613         171858.8478350091
381.2852456636187         172366.5121360332
382.38425365811264        172875.74818327933
383.4864294084684         173386.56147338045
384.5917820453535         173898.95752841022
385.70032072575503        174412.94189462755
386.81205463305207        174928.52014388752
387.92699297709544        175445.69787271915
389.04514499428046        175964.48070266127
390.166519947627          176484.8742810588
391.2911271268532         177006.88428064252
392.4189758484536         177530.51640003265
393.55007545577723        178055.77636327152
394.68443531910424        178582.66992103416
395.82206483572264        179111.20284978498
396.96297343000685        179641.38095221465
398.1071705534973         180173.21005818056
399.25466568497603        180706.69602374884
400.4054683305464         181241.84473170646
401.5595880237129         181778.66209236675
402.71703432545905        182317.1540432939
403.87781682432615        182857.32654868613
405.0419451364931         183399.1856011423
406.20942890585746        183942.73722051628
407.3802778041126         184487.98745502744
408.55450153083103        185034.9423805956
409.73210981354134        185583.6081012956
410.9131124078122         186133.99075025186
412.0975190973304         186686.09648867304
413.28533969398285        187239.93150707879
414.4765840379393         187795.5020245256
415.67126199773094        188352.81428945667
416.8693834703355         188911.87458021712
418.0709583812558         189472.68920402406
419.2759966846055         190035.26449829515
420.4845083631883         190599.6068302752
421.6965034285823         191165.72259733806
422.91199192122343        191733.61822760556
424.1309839104881         192303.3001793767
425.35348949477566        192874.77494216393
426.57951880159254        193448.04903558738
427.80908198763814        194023.12901165272
429.0421892388857         194600.02145292368
430.2788507706685         195178.73297361983
431.519076827765          195759.27022057545
432.76287768448304        196341.63987188876
434.010263644744          196925.84863776158
435.26124504216904        197511.90326170134
436.5158322401661         198099.81051923844
437.7740356320125         198689.5772185714
439.03586564094473        199281.21020219848
440.30133272024125        199874.7163444608
441.57044735331255        200470.1025546311
442.8432200537849         201067.3757749315
444.1196613655889         201666.54298184134
445.39978186304796        202267.61118638844
446.683592150963          202870.5874337343
447.97110286470377        203475.47880399183
449.26232467029325        204082.2924118067
450.5572682644998         204691.0354078157
451.8559443749226         205301.71497766417
453.1583637600818         205914.33834265737
454.4645372095085         206528.91276038875
455.7744755438333         207145.44552402667
457.0881896148752         207763.94396377626
458.405690305732          208384.4154462859
459.7269885308723         209006.86737518743
461.0520952362227         209631.30719172736
462.38102139926036        210257.74237396853
463.71377802910433        210886.18043794905
465.05037616660627        211516.62893807798
466.3908268844408         212149.09546626307
467.73514128719813        212783.58765377075
469.0833305114774         213420.11317031033
470.435405725976          214058.67972481012
471.79137813158536        214699.29506538314
473.15125896148027        215341.96697994508
474.5150594812158         215986.70329561218
475.8827909888171         216633.51188130173
477.2544648148744         217282.40064469285
478.6300923226385         217933.37753546654
480.00968490811147        218586.4505440033
481.39325400014485        219241.62770155392
482.7808110605305         219898.91708190885
484.1723675840994         220558.32680026093
485.5679350988136         221219.86501441122
486.9675251658631         221883.53992379288
488.37114937976247        222549.3597720113
489.77881936844614        223217.33284539662
491.1905467933636         223887.4674735171
492.6063433495771         224559.77202993972
494.0262207658599         225234.25493244227
495.45019080479057        225910.92464332905
496.87826526285176        226589.78966918518
498.3104559705293         227270.8585626608
499.7467747924086         227954.13992103442
501.18723362727246        228639.64238736534
502.63184440820055        229327.37465165355
504.0806191026696         230017.34544956023
505.53356971264895        230709.5635631586
506.99070827470445        231404.0378235146
508.4520468600936         232100.77710713272
509.9175975748702         232799.79033995038
511.3873725599802         233501.08649504682
512.8613839913648         234204.67459420278
514.3396440800623         234910.56370863784
515.8221650723056         235618.76295900292
517.3089592496281         236329.2815145879
518.8000389289609         237042.12859564708
520.2954164627397         237757.31347277094
521.7951042390025         238474.84546741593
523.2991146814946         239194.7339513589
524.8074602497722         239916.98834870165
526.3201534393047         240641.61813590108
527.8372067815769         241368.63284100333
529.3586328441943         242098.04204485327
530.8844442309885         242829.8553824379
532.4146535821184         243564.08254073633
533.9492735741767         244300.73326216397
535.4883169202959         245039.8173426701
537.0317963702527         245781.34463365795
538.5797247105721         246525.32504080626
540.1321147646348         247271.7685268336
541.688979392785          248020.68510917548
543.250331492433          248772.08486255928
544.8161839981667         249525.97791855282
546.386549881854          250282.37446606596
547.9614421527547         251041.28475234285
549.5408738576248         251802.7190819445
551.1248580808259         252566.6878190515
552.7134079444351         253333.2013866847
554.3065366083505         254102.27026770276
555.9042572704037         254873.90500544643
557.5065831664657         255648.11620291215
559.1135275705602         256424.91452499066
560.72510379497           257204.31069877394
562.341325190349          257986.31551163387
563.962205145834          258770.9398152173
565.5877570891539         259558.19452337484
567.2179944867406         260348.09061358756
568.8529308438414         261140.6391281011
570.4925797046321         261935.8511729838
572.1369546523267         262733.73791967443
573.7860693092911         263534.31060521863
575.4399373371566         264337.58053296834
577.0985724369333         265143.55907292396
578.7619883491209         265952.2576622854
580.4301988538248         266763.68780605565
582.1032177708715         267577.8610771524
583.7810589599193         268394.7891186877
585.4637363205773         269214.4836413259
587.1512637925164         270036.95642739785
588.843655355589          270862.219328909
590.5409250299413         271690.2842688365
592.2430868761305         272521.1632429513
593.9501549952438         273354.8683185185
595.6621435290103         274191.4116357576
597.3790666599235         275030.80540902575
599.1009386113537         275873.0619256196
600.8277736476707         276718.19354897423
602.5595860743581         277566.2127169414
604.2963902381329         278417.1319438137
606.038200527066          279270.9638203923
607.7850313707005         280127.7210142877
609.5368972401693         280987.4162720643
611.2938126483169         281850.0624175507
613.0557921498208         282715.67235479446
614.8228503413089         283584.2590673477
616.5950018614822         284455.83561921876
618.372261391237          285330.41515552544
620.1546436537853         286208.0109040062
621.9421634147765         287088.63617390854
623.7348354824192         287972.3043586454
625.5326747076073         288859.0289358843
627.3356959840379         289748.823466552
629.14391424834           290641.7015985278
630.957344480193          291537.6770651772
632.7760017024558         292436.76368674816
634.5999009812872         293338.9753716691
636.429057426272          294244.32611608895
638.263486190549          295152.83000546094
640.1032024709307         296064.5012159126
641.948221508036          296979.35401281307
643.7985585864097         297897.4027548196
645.6542290346556         298818.6618912537
647.5152482255579         299743.14596523414
649.3816315762114         300670.8696144993
651.2533945481495         301601.84757002955
653.1305526474723         302536.0946592802
655.0131214249725         303473.62580572366
656.9011164762662         304414.4560307697
658.794553441924          305358.6004524573
660.6934480075964         306306.07428926777
662.5978159041462         307256.8928582111
664.5076729077792         308211.0715782
666.4230348401749         309168.62596898933
668.3439175686149         310129.57165231655
670.2703370061167         311093.9243547707
672.2023091115669         312061.69990563864
674.1398498898492         313032.914240541
676.0829753919819         314007.58340085496
678.0317017152456         314985.72353491065
679.9860450033224         315967.35089937237
681.9460214464241         316952.4818600185
683.9116472814293         317941.13289204956
685.882938792019          318933.3205827463
687.8599123088075         319929.0616301613
689.8425842094827         320928.37284669845
691.8309709189363         321931.2711571764
693.8250889094057         322937.7736032216
695.8249547006056         323947.89734108385
697.8305848598663         324961.65964611055
699.841996002273          325979.0779090218
701.8592047908021         327000.1696428447
703.8822279364571         328024.9524794563
705.9110821984092         329053.4441722057
707.945784384138          330085.66259792366
709.9863513495665         331121.62575618684
712.0327999992026         332161.35177233594
714.085147286281          333204.85889769933
716.143410212902          334252.1655105016
718.2076058301709         335303.29011752235
720.2777512383407         336358.25135548465
722.353863586956          337417.06799133937
724.4359600749899         338479.75892481254
726.5240579509924         339546.34318796056
728.6181745132274         340616.83994837437
730.7183271098219         341691.26850868826
732.8245331389045         342769.6483093106
734.9368100487516         343851.99892836314
737.0551753379347         344938.34008419735
739.1796465554595         346028.6916353636
741.3102413009177         347123.07358431583
743.4469772246266         348221.506074764
745.5898720277816         349324.00939840457
747.7389434625969         350430.60399061686
749.8942093324558         351541.3104361418
752.0556874920588         352656.1494687741
754.2233958475707         353775.1419732672
756.3973523567668         354898.3089852939
758.5775750291835         356025.67169527366
760.7640819262703         357157.2514485746
762.9568911615336         358293.06974713196
765.1560209006901         359433.1482504368
767.3614893618186         360577.5087778326
769.573314815509          361726.1733101782
771.7915155850127         362879.16399066005
774.0161100463954         364036.50312747207
776.247116628692          365198.2131937154
778.4845538140535         366364.31683059904
780.728440137907          367534.83684882463
782.978794189102          368709.7962299311
785.2356346100718         369889.21812752035
787.4989800969814         371073.1258697276
789.7688493998855         372261.5429605394
792.0452613228858         373454.4930821834
794.3282347242813         374652.00009603956
796.617788516731          375854.08804406517
798.9139416674041         377060.78115287976
801.2167131981433         378272.10383307823
803.5261221856177         379488.0806814318
805.8421877614818         380708.73648493766
808.1649291125368         381934.09621936106
810.4943654808874         383164.18505453324
812.8305161640995         384399.02835385525
815.1734005153622         385638.65167688776
817.5230379436501         386883.0807821985
819.8794479138794         388132.34162793326
822.2426499470712         389386.46037631034
824.6126636205156         390645.4633920014
826.9895085679318         391909.37724715885
829.3732044796288         393178.228722761
831.7637711026708         394452.0448107872
834.1612282410431         395730.8527153616
836.5655957558099         397014.67985652125
838.9768935652859         398303.55387147784
841.3951416451947         399597.5026175839
843.8203600288408         400896.55417237076
846.2525688072697         402200.7368398397
848.6917881294366         403510.07914938254
851.1380382023768         404824.60986009776
853.5913392913657         406144.3579611207
856.0517117200949         407469.3526770071
858.5191758708328         408799.62346640835
860.9937521846008         410135.2000285234
863.4754611613363         411476.11230286234
865.9643233600654         412822.39047338587
868.4603593990746         414174.0649689149
870.9635899560806         415531.16646872065
873.4740357683985         416893.72590282577
875.991717633117          418261.7744561543
878.516656407272          419635.3435699192
881.0488730080147         421014.46494477126
883.5883884127875         422399.1705453252
886.1352236594994         423789.4926002129
888.6893998466987         425185.4636056717
891.2509381337459         426587.11633120483
893.8198597409905         427994.4838184015
896.3961859499502         429407.5993864075
898.97993810348           430826.49663425586
901.571137605957          432251.20944377495
904.1698059234501         433681.77198334486
906.775964583905          435118.2187100487
909.3896351773163         436560.5843740266
912.0108393559096         438008.90402042196
914.6395988343227         439463.2129925369
917.2759353897794         440923.5469364923
919.9198708622777         442389.9418048585
922.5714271547629         443862.43385768466
925.2306262333165         445341.05966730055
927.8974901273317         446825.85612199886
930.572040929699          448316.86042906
933.2543007969905         449814.1101191255
935.9442919496422         451317.64304914046
938.6420366721355         452827.49740544904
941.3475573131847         454343.7117077112
944.0608762859235         455866.32481527916
946.7820160680869         457395.3759261239
949.5109992021983         458930.9045857425
952.2478482957596         460472.9506872114
954.992586021436          462021.55447556544
957.7452351172416         463576.7565562141
960.5058183867304         465138.5978931962
963.2743586991879         466707.1198159661
966.0508789898131         468282.36402400903
968.8354022599171         469864.372590135
971.6279515771058         471453.18796550494
974.428550075478          473048.8529828788
977.2372209558112         474651.4108623217
980.053987485756          476260.90521487495
982.8788730000325         477877.380047902
985.711900900616          479500.87976751645
988.553094656939          481131.4491865816
991.4024778060783         482769.13352722384
994.2600739529568         484413.97842553706
997.1259067705331         486066.02993739105
1000                      487725.3345434318
1002.8823774509835        489391.9391532109
1005.7730630017381        491065.89110970485
1008.672080599342         492747.2381973079
1011.5794542598983        494436.02864516596
1014.4952080687364        496132.31113014
1017.4193661806056        497836.13478699274
1020.3519528198785        499547.5492101914
1023.2929922807537        501266.6044602224
1026.2425089274543        502993.35107129667
1029.2005271944286        504727.84005389555
1032.1670715865541        506470.1229017644
1035.1421666793442        508220.25159983715
1038.125837119144         509978.2786255049
1041.1181076233397        511744.25695890386
1044.119002980564         513518.24008856114
1047.1285480508996        515300.28201421374
1050.1467677660837        517090.43725799373
1053.173687129716         518888.76086545724
1056.209331217468         520695.30841718015
1059.2537251772887        522510.13603213883
1062.306894229611         524333.3003752489
1065.368863667563         526164.8586630685
1068.4396588571794        528004.8686729544
1071.519305237607         529853.3887498882
1074.6078283213176        531710.4778090107
1077.7052536943213        533576.195348901
1080.8116070163774        535450.6014553477
1083.9269140212039        537333.7568102966
1087.051200516693         539225.7226964199
1090.184492385128         541126.5610095237
1093.3268155833919        543036.3342615471
1096.4781961431852        544955.1055917409
1099.6386601712434        546882.9387737178
1102.808233849552         548819.898221522
1105.98694343556          550766.0490017581
1109.174815262401         552721.4568372697
1112.3718757391132        554686.188120376
1115.5781513508532        556660.3099166263
1118.7936686591167        558643.8899796964
1122.018454301963         560636.9967522344
1125.2525349942316        562639.6993818079
1128.4959375277622        564652.067727322
1131.7486887716188        566674.1723677606
1135.0108156723143        568706.0846120837
1138.282345254032         570747.8765102058
1141.563304618846         572799.6208601742
